@ NAME             %05s "TWISS"
@ TYPE             %05s "TWISS"
@ SEQUENCE         %11s "FRONT_LHCB1"
@ PARTICLE         %06s "PROTON"
@ MASS             %le         0.938272046
@ CHARGE           %le                   1
@ ENERGY           %le                 450
@ PC               %le         449.9990218
@ GAMMA            %le         479.6050377
@ KBUNCH           %le                   1
@ BCURRENT         %le                   0
@ SIGE             %le               0.001
@ SIGT             %le                   1
@ NPART            %le                   0
@ EX               %le                   1
@ EY               %le                   1
@ ET               %le               0.001
@ LENGTH           %le             116.629
@ ALFA             %le                   0
@ ORBIT5           %le                  -0
@ GAMMATR          %le                   0
@ Q1               %le        0.4997494845
@ Q2               %le        0.4987380644
@ DQ1              %le     -0.002101829655
@ DQ2              %le     -0.006448200585
@ DXMAX            %le                   0
@ DYMAX            %le                   0
@ XCOMAX           %le                   0
@ YCOMAX           %le                   0
@ BETXMAX          %le         35876.00579
@ BETYMAX          %le         5652.193225
@ XCORMS           %le                   0
@ YCORMS           %le                   0
@ DXRMS            %le                   0
@ DYRMS            %le                   0
@ DELTAP           %le                   0
@ SYNCH_1          %le                   0
@ SYNCH_2          %le                   0
@ SYNCH_3          %le                   0
@ SYNCH_4          %le                   0
@ SYNCH_5          %le                   0
@ TITLE            %08s "no-title"
@ ORIGIN           %16s "5.02.13 Linux 64"
@ DATE             %08s "21/12/17"
@ TIME             %08s "14.57.50"
* NAME                                S               BETX               ALFX               BETY               ALFY                MUX                MUY                 DX                 DY                DPX                DPY                  X                  Y                K1L               K1SL                K2L                K3L                K4L                 WX                 WY               PHIX               PHIY               DMUX               DMUY KEYWORD                           DBX                DBY                R11                R12                R21                R22 
$ %s                                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le %s                                %le                %le                %le                %le                %le                %le 
 "FRONT_LHCB1$START"                   0        12977.15668       -99.50465437        4885.675551       -32.05199548                  0                  0                  0                  0                  0                  0                  0                  0                  0                  0                  0                  0                  0                  0                  0                  0                  0                  0                  0 "MARKER"                             0                  0       -15.42359895        1950.473293      -0.1167306597        14.82048181
 "BPMSY.4L1.B1"                       0        12977.15668       -99.50465437        4885.675551       -32.05199548                  0                  0                  0                  0                  0                  0                  0                  0                  0                  0                  0                  0                  0                  0                  0                  0                  0                  0                  0 "MONITOR"                            0                  0       -15.42359895        1950.473293      -0.1167306597        14.82048181
 "DRIFT_0"                       0.3425        13045.40688       -99.76599786        4907.655858       -32.12408442    4.189499268e-06    1.113220886e-05                  0                  0                  0                  0                  0                  0                  0                  0                  0                  0                  0       0.2613440538      0.07208909575       -0.253190458      -0.2599055626    -4.17853479e-06   -1.110727567e-05 "DRIFT"                              0                  0        -15.4635792        1960.845584      -0.1167306597        14.86046206
 "DRIFT_1"                       4.0175        13788.99239       -102.5701944        5146.610525       -32.89759348    4.779912907e-05    0.0001275125997                  0                  0                  0                  0                  0                  0                  0                  0                  0                  0                  0        3.065546675       0.8455998311      -0.2531032387      -0.2596728018     -4.6370783e-05    -0.000124238345 "DRIFT"                              0                  0       -15.89256437        2073.862956      -0.1167306597        15.28944723
 "DRIFT_2"                       4.5005        13888.25321       -102.9387459        5178.438702       -32.99925467    5.335404107e-05    0.0001424030281                  0                  0                  0                  0                  0                  0                  0                  0                  0                  0                  0         3.43409902       0.9472612421      -0.2530921289      -0.2596430209   -5.157440376e-05   -0.0001383193699 "DRIFT"                              0                  0       -15.94894528          2088.9511      -0.1167306597        15.34582814
 "DRIFT_3"                       4.9795         13987.0436       -103.3042453        5210.100281       -33.10007394    5.882380859e-05    0.0001570798892                  0                  0                  0                  0                  0                  0                  0                  0                  0                  0                  0        3.799599171        1.048080737      -0.2530811894      -0.2596136672   -5.666056277e-05    -0.000152111038 "DRIFT"                              0                  0       -16.00485927        2103.968079      -0.1167306597        15.40174213
 "MQXA.3L1"                     11.3495        21263.00843       -1171.168549        3903.465697        213.3201205    0.0001211567631    0.0003688027767                  0                  0                  0                  0                  0                  0     -0.05580787536                  0                  0                  0                  0        149.8681601        23.88731284       -0.250490522       -0.248376975   -0.0001059139866   -0.0003700715323 "QUADRUPOLE"                         0                  0       -124.9818555        2263.158059        6.670464071       -120.7808072
 "DRIFT_4"                       11.595        21841.94011       -1187.005293        3799.428147        210.4580896    0.0001229698293    0.0003789486008                  0                  0                  0                  0                  0                  0                  0                  0                  0                  0                  0        165.7049253        26.74934907       -0.250465991      -0.2483706853   -0.0001068685091   -0.0003828422501 "DRIFT"                              0                  0       -123.3442566        2263.787386        6.670464071       -122.4184061
 "MQSX.3L1"                      11.818        22374.55239       -1201.390605        3706.143578         207.858363    0.0001245752994    0.0003884067194                  0                  0                  0                  0                  0                  0                  0                  0                  0                  0                  0        180.0902578         29.3490807      -0.2504469778      -0.2483621209   -0.0001076785197   -0.0003950236886 "QUADRUPOLE"                         0                  0       -121.8567431        2263.662135        6.670464071       -123.9059196
